Total_Vehiculos,Tiempo_Medio_s,Ocupacion_Espacial_%,Hora_Inicio,Hora_Fin,Dia_Semana,Direccion,move_time_s,cluster,Tiempo_Optimo,Hora_Minutos,Periodo_Dia,Total_Vehiculos_lag1,Ocupacion_lag1,Media_Movil_3ciclos,Tendencia_Vehiculos,Capacidad_Teorica,Saturacion_Actual
5,6.94,4.83,1900-01-01 13:22:38,13:23:11,1,2,33,2,34,802,2,0.0,7.05,3.0,5.0,4.7550432276657055,1.0515151515151517
4,0.67,11.23,1900-01-01 13:22:49,13:23:22,5,2,33,1,20,802,2,5.0,4.83,3.0,-1.0,49.253731343283576,0.08121212121212122
8,2.7,16.72,1900-01-01 13:23:47,13:24:20,2,2,33,0,35,803,2,4.0,11.23,5.666666666666667,4.0,12.222222222222221,0.6545454545454545
4,3.06,10.38,1900-01-01 13:23:58,13:24:31,3,2,33,1,20,803,2,8.0,16.72,5.333333333333333,-4.0,10.784313725490195,0.37090909090909097
6,2.97,16.43,1900-01-01 13:24:07,13:24:40,4,2,33,0,35,804,2,4.0,10.38,6.0,2.0,11.11111111111111,0.54
5,5.71,6.31,1900-01-01 13:25:10,13:25:43,1,2,33,1,20,805,2,6.0,16.43,5.0,-1.0,5.779334500875657,0.8651515151515151
6,2.02,10.57,1900-01-01 13:25:21,13:25:54,5,2,33,1,20,805,2,5.0,6.31,5.666666666666667,1.0,16.336633663366335,0.3672727272727273
3,3.21,6.17,1900-01-01 13:26:19,13:26:52,2,2,33,1,20,806,2,6.0,10.57,4.666666666666667,-3.0,10.280373831775702,0.2918181818181818
9,3.72,14.37,1900-01-01 13:26:30,13:27:03,3,2,33,0,35,806,2,3.0,6.17,6.0,6.0,8.870967741935484,1.0145454545454546
9,3.39,15.86,1900-01-01 13:26:39,13:27:12,4,2,33,0,35,806,2,9.0,14.37,7.0,0.0,9.734513274336283,0.9245454545454546
4,1.94,5.74,1900-01-01 13:27:42,13:28:15,1,2,33,1,20,807,2,9.0,15.86,7.333333333333333,-5.0,17.010309278350515,0.23515151515151514
3,1.21,6.22,1900-01-01 13:27:53,13:28:26,5,2,33,1,20,807,2,4.0,5.74,5.333333333333333,-1.0,27.272727272727273,0.11
3,4.04,7.02,1900-01-01 13:28:51,13:29:24,2,2,33,1,20,808,2,3.0,6.22,3.3333333333333335,0.0,8.168316831683168,0.3672727272727273
6,3.3,23.38,1900-01-01 13:29:02,13:29:35,3,2,33,0,35,809,2,3.0,7.02,4.0,3.0,10.0,0.6
4,1.44,9.6,1900-01-01 13:29:11,13:29:44,4,2,33,1,20,809,2,6.0,23.38,4.333333333333333,-2.0,22.916666666666668,0.17454545454545453
2,5.17,3.56,1900-01-01 13:30:14,13:30:47,1,2,33,1,20,810,2,4.0,9.6,4.0,-2.0,6.382978723404255,0.31333333333333335
6,1.33,8.82,1900-01-01 13:30:25,13:30:58,5,2,33,1,20,810,2,2.0,3.56,4.0,4.0,24.81203007518797,0.24181818181818182
7,2.9,9.93,1900-01-01 13:31:23,13:31:56,2,2,33,1,20,811,2,6.0,8.82,5.0,1.0,11.379310344827587,0.6151515151515151
4,5.92,8.47,1900-01-01 13:31:34,13:32:07,3,2,33,1,20,811,2,7.0,9.93,5.666666666666667,-3.0,5.574324324324325,0.7175757575757575
8,2.79,13.14,1900-01-01 13:31:43,13:32:16,4,2,33,0,35,811,2,4.0,8.47,6.333333333333333,4.0,11.827956989247312,0.6763636363636364
4,2.56,5.91,1900-01-01 13:32:46,13:33:19,1,2,33,1,20,812,2,8.0,13.14,5.333333333333333,-4.0,12.890625,0.3103030303030303
5,6.12,10.76,1900-01-01 13:32:57,13:33:30,5,2,33,1,20,812,2,4.0,5.91,5.666666666666667,1.0,5.3921568627450975,0.9272727272727274
8,4.32,13.41,1900-01-01 13:33:55,13:34:28,2,2,33,0,35,813,2,5.0,10.76,5.666666666666667,3.0,7.638888888888888,1.0472727272727274
4,5.08,7.13,1900-01-01 13:34:06,13:34:39,3,2,33,1,20,814,2,8.0,13.41,5.666666666666667,-4.0,6.496062992125984,0.6157575757575757
6,2.07,21.83,1900-01-01 13:34:15,13:34:48,4,2,33,0,35,814,2,4.0,7.13,6.0,2.0,15.942028985507248,0.37636363636363634
4,7.08,7.7,1900-01-01 13:35:18,13:35:51,1,2,33,2,28,815,2,6.0,21.83,4.666666666666667,-2.0,4.661016949152542,0.8581818181818182
4,2.94,14.07,1900-01-01 13:35:29,13:36:02,5,2,33,1,20,815,2,4.0,7.7,4.666666666666667,0.0,11.224489795918368,0.3563636363636363
5,2.15,16.06,1900-01-01 13:36:27,13:37:00,2,2,33,0,35,816,2,4.0,14.07,4.333333333333333,1.0,15.348837209302326,0.32575757575757575
4,2.47,9.37,1900-01-01 13:36:38,13:37:11,3,2,33,1,20,816,2,5.0,16.06,4.333333333333333,-1.0,13.360323886639675,0.29939393939393943
8,4.25,13.27,1900-01-01 13:36:47,13:37:20,4,2,33,0,35,816,2,4.0,9.37,5.666666666666667,4.0,7.764705882352941,1.0303030303030303
2,0.25,3.92,1900-01-01 13:37:50,13:38:23,1,2,33,1,20,817,2,8.0,13.27,4.666666666666667,-6.0,132.0,0.015151515151515152
5,2.29,12.91,1900-01-01 13:38:01,13:38:34,5,2,33,1,20,818,2,2.0,3.92,5.0,3.0,14.410480349344978,0.346969696969697
0,0.0,3.01,1900-01-01 13:38:59,13:39:32,2,2,33,1,20,818,2,5.0,12.91,2.3333333333333335,-5.0,33.0,0.0
4,7.64,8.5,1900-01-01 13:39:10,13:39:43,3,2,33,2,25,819,2,0.0,3.01,3.0,4.0,4.319371727748691,0.9260606060606061
8,2.2,13.64,1900-01-01 13:39:19,13:39:52,4,2,33,0,35,819,2,4.0,8.5,4.0,4.0,14.999999999999998,0.5333333333333334
3,4.0,5.05,1900-01-01 13:40:22,13:40:55,1,2,33,1,20,820,2,8.0,13.64,5.0,-5.0,8.25,0.36363636363636365
4,4.67,12.42,1900-01-01 13:40:33,13:41:06,5,2,33,1,20,820,2,3.0,5.05,5.0,1.0,7.0663811563169165,0.566060606060606
6,1.82,13.96,1900-01-01 13:41:31,13:42:04,2,2,33,0,35,821,2,4.0,12.42,4.333333333333333,2.0,18.13186813186813,0.33090909090909093
2,9.17,9.68,1900-01-01 13:41:42,13:42:15,3,2,33,2,25,821,2,6.0,13.96,4.0,-4.0,3.5986913849509268,0.5557575757575758
6,2.2,13.62,1900-01-01 13:41:51,13:42:24,4,2,33,0,35,821,2,2.0,9.68,4.666666666666667,4.0,14.999999999999998,0.4
8,1.31,8.57,1900-01-01 13:42:54,13:43:27,1,2,33,1,20,822,2,6.0,13.62,5.333333333333333,2.0,25.19083969465649,0.31757575757575757
6,2.93,11.1,1900-01-01 13:43:05,13:43:38,5,2,33,1,20,823,2,8.0,8.57,6.666666666666667,-2.0,11.262798634812286,0.5327272727272727
6,3.1,18.7,1900-01-01 13:44:03,13:44:36,2,2,33,0,35,824,2,6.0,11.1,6.666666666666667,0.0,10.64516129032258,0.5636363636363637
5,1.5,12.82,1900-01-01 13:44:14,13:44:47,3,2,33,1,20,824,2,6.0,18.7,5.666666666666667,-1.0,22.0,0.22727272727272727
3,1.38,9.53,1900-01-01 13:44:23,13:44:56,4,2,33,1,20,824,2,5.0,12.82,4.666666666666667,-2.0,23.91304347826087,0.12545454545454546
4,7.58,11.78,1900-01-01 13:45:26,13:45:59,1,2,33,2,30,825,2,3.0,9.53,4.0,1.0,4.353562005277045,0.9187878787878788
5,4.81,13.17,1900-01-01 13:45:37,13:46:10,5,2,33,1,20,825,2,4.0,11.78,4.0,1.0,6.860706860706861,0.7287878787878788
7,1.78,14.37,1900-01-01 13:46:35,13:47:08,2,2,33,0,35,826,2,5.0,13.17,5.333333333333333,2.0,18.53932584269663,0.37757575757575756
4,5.39,12.24,1900-01-01 13:46:46,13:47:19,3,2,33,1,20,826,2,7.0,14.37,5.333333333333333,-3.0,6.122448979591837,0.6533333333333333
7,3.97,14.03,1900-01-01 13:46:55,13:47:28,4,2,33,0,35,826,2,4.0,12.24,6.0,3.0,8.312342569269521,0.8421212121212122
10,3.35,11.39,1900-01-01 13:47:58,13:48:31,1,2,33,0,40,827,2,7.0,14.03,7.0,3.0,9.850746268656716,1.0151515151515151
9,3.3,21.82,1900-01-01 13:48:09,13:48:42,5,2,33,0,35,828,2,10.0,11.39,8.666666666666666,-1.0,10.0,0.9
3,2.54,6.19,1900-01-01 13:49:07,13:49:40,2,2,33,1,20,829,2,9.0,21.82,7.333333333333333,-6.0,12.992125984251969,0.2309090909090909
4,4.39,9.02,1900-01-01 13:49:18,13:49:51,3,2,33,1,20,829,2,3.0,6.19,5.333333333333333,1.0,7.517084282460138,0.5321212121212121
2,4.42,5.32,1900-01-01 13:49:27,13:50:00,4,2,33,1,20,829,2,4.0,9.02,3.0,-2.0,7.46606334841629,0.2678787878787879
4,3.0,6.75,1900-01-01 13:50:30,13:51:03,1,2,33,1,20,830,2,2.0,5.32,3.3333333333333335,2.0,11.0,0.36363636363636365
2,2.75,2.52,1900-01-01 13:50:41,13:51:14,5,2,33,1,20,830,2,4.0,6.75,2.6666666666666665,-2.0,12.0,0.16666666666666666
6,5.13,10.03,1900-01-01 13:51:39,13:52:12,2,2,33,1,20,831,2,2.0,2.52,4.0,4.0,6.432748538011696,0.9327272727272727
6,4.53,10.89,1900-01-01 13:51:50,13:52:23,3,2,33,1,20,831,2,6.0,10.03,4.666666666666667,0.0,7.28476821192053,0.8236363636363636
5,2.65,6.99,1900-01-01 13:51:59,13:52:32,4,2,33,1,20,831,2,6.0,10.89,5.666666666666667,-1.0,12.452830188679245,0.4015151515151515
6,1.25,10.9,1900-01-01 13:53:02,13:53:35,1,2,33,1,20,833,2,5.0,6.99,5.666666666666667,1.0,26.4,0.2272727272727273
4,6.39,11.74,1900-01-01 13:53:13,13:53:46,5,2,33,1,20,833,2,6.0,10.9,5.0,-2.0,5.164319248826291,0.7745454545454545
4,3.44,7.73,1900-01-01 13:54:11,13:54:44,2,2,33,1,20,834,2,4.0,11.74,4.666666666666667,0.0,9.593023255813954,0.416969696969697
1,0.0,4.24,1900-01-01 13:54:22,13:54:55,3,2,33,1,20,834,2,4.0,7.73,3.0,-3.0,33.0,0.030303030303030304
9,1.98,15.01,1900-01-01 13:54:31,13:55:04,4,2,33,0,35,834,2,1.0,4.24,4.666666666666667,8.0,16.666666666666668,0.5399999999999999
5,5.69,16.68,1900-01-01 13:55:34,13:56:07,1,2,33,0,40,835,2,9.0,15.01,5.0,-4.0,5.799648506151142,0.8621212121212122
2,0.67,5.24,1900-01-01 13:55:45,13:56:18,5,2,33,1,20,835,2,5.0,16.68,5.333333333333333,-3.0,49.253731343283576,0.04060606060606061
6,2.18,20.52,1900-01-01 13:56:43,13:57:16,2,2,33,0,35,836,2,2.0,5.24,4.333333333333333,4.0,15.137614678899082,0.39636363636363636
1,0.0,3.86,1900-01-01 13:56:54,13:57:27,3,2,33,1,20,836,2,6.0,20.52,3.0,-5.0,33.0,0.030303030303030304
3,3.88,6.68,1900-01-01 13:57:03,13:57:36,4,2,33,1,20,837,2,1.0,3.86,3.3333333333333335,2.0,8.505154639175258,0.3527272727272727
0,0.0,0.45,1900-01-01 13:58:06,13:58:39,1,2,33,1,20,838,2,3.0,6.68,1.3333333333333333,-3.0,33.0,0.0
9,1.88,17.08,1900-01-01 13:58:17,13:58:50,5,2,33,0,35,838,2,0.0,0.45,4.0,9.0,17.5531914893617,0.5127272727272727
10,3.14,15.9,1900-01-01 13:59:15,13:59:48,2,2,33,0,35,839,2,9.0,17.08,6.333333333333333,1.0,10.509554140127388,0.9515151515151515
5,3.92,10.92,1900-01-01 13:59:26,13:59:59,3,2,33,1,20,839,2,10.0,15.9,8.0,-5.0,8.418367346938776,0.5939393939393939
9,1.31,15.62,1900-01-01 13:59:35,14:00:08,4,2,33,0,35,839,2,5.0,10.92,8.0,4.0,25.19083969465649,0.35727272727272724
3,3.79,5.54,1900-01-01 14:00:38,14:01:11,1,2,33,1,20,840,2,9.0,15.62,5.666666666666667,-6.0,8.70712401055409,0.34454545454545454
9,3.64,21.46,1900-01-01 14:00:49,14:01:22,5,2,33,0,35,840,2,3.0,5.54,7.0,6.0,9.065934065934066,0.9927272727272728
3,3.17,8.51,1900-01-01 14:01:47,14:02:20,2,2,33,1,20,841,2,9.0,21.46,5.0,-6.0,10.410094637223976,0.28818181818181815
4,3.53,9.04,1900-01-01 14:01:58,14:02:31,3,2,33,1,20,841,2,3.0,8.51,5.333333333333333,1.0,9.34844192634561,0.42787878787878786
5,6.27,13.15,1900-01-01 14:02:07,14:02:40,4,2,33,1,20,842,2,4.0,9.04,4.0,1.0,5.2631578947368425,0.95
1,0.0,3.82,1900-01-01 14:03:10,14:03:43,1,2,33,1,20,843,2,5.0,13.15,3.3333333333333335,-4.0,33.0,0.030303030303030304
2,5.42,6.43,1900-01-01 14:03:21,14:03:54,5,2,33,1,20,843,2,1.0,3.82,2.6666666666666665,1.0,6.088560885608856,0.3284848484848485
3,3.25,4.57,1900-01-01 14:04:19,14:04:52,2,2,33,1,20,844,2,2.0,6.43,2.0,1.0,10.153846153846153,0.29545454545454547
6,2.92,12.9,1900-01-01 14:04:30,14:05:03,3,2,33,1,20,844,2,3.0,4.57,3.6666666666666665,3.0,11.301369863013699,0.5309090909090909
5,2.02,11.07,1900-01-01 14:04:39,14:05:12,4,2,33,1,20,844,2,6.0,12.9,4.666666666666667,-1.0,16.336633663366335,0.3060606060606061
4,1.36,4.87,1900-01-01 14:05:42,14:06:15,1,2,33,1,20,845,2,5.0,11.07,5.0,-1.0,24.26470588235294,0.16484848484848486
3,2.04,10.33,1900-01-01 14:05:53,14:06:26,5,2,33,1,20,845,2,4.0,4.87,4.0,-1.0,16.176470588235293,0.18545454545454546
11,1.46,20.45,1900-01-01 14:06:51,14:07:24,2,2,33,0,35,846,2,3.0,10.33,6.0,8.0,22.602739726027398,0.48666666666666664
8,2.56,19.15,1900-01-01 14:07:02,14:07:35,3,2,33,0,35,847,2,11.0,20.45,7.333333333333333,-3.0,12.890625,0.6206060606060606
2,2.83,4.05,1900-01-01 14:07:11,14:07:44,4,2,33,1,20,847,2,8.0,19.15,7.0,-6.0,11.66077738515901,0.17151515151515154
9,1.6,11.42,1900-01-01 14:08:14,14:08:47,1,2,33,0,35,848,2,2.0,4.05,6.333333333333333,7.0,20.625,0.43636363636363634
8,2.67,12.05,1900-01-01 14:08:25,14:08:58,5,2,33,0,35,848,2,9.0,11.42,6.333333333333333,-1.0,12.359550561797754,0.6472727272727272
10,2.46,13.76,1900-01-01 14:09:23,14:09:56,2,2,33,0,35,849,2,8.0,12.05,9.0,2.0,13.414634146341463,0.7454545454545455
6,2.73,12.14,1900-01-01 14:09:34,14:10:07,3,2,33,1,20,849,2,10.0,13.76,8.0,-4.0,12.087912087912088,0.4963636363636364
6,3.9,14.06,1900-01-01 14:09:43,14:10:16,4,2,33,0,35,849,2,6.0,12.14,7.333333333333333,0.0,8.461538461538462,0.7090909090909091
5,2.15,6.78,1900-01-01 14:10:46,14:11:19,1,2,33,1,20,850,2,6.0,14.06,5.666666666666667,-1.0,15.348837209302326,0.32575757575757575
3,1.54,8.17,1900-01-01 14:10:57,14:11:30,5,2,33,1,20,850,2,5.0,6.78,4.666666666666667,-2.0,21.428571428571427,0.14
6,2.97,10.28,1900-01-01 14:11:55,14:12:28,2,2,33,1,20,851,2,3.0,8.17,4.666666666666667,3.0,11.11111111111111,0.54
5,2.83,14.67,1900-01-01 14:12:06,14:12:39,3,2,33,1,20,852,2,6.0,10.28,4.666666666666667,-1.0,11.66077738515901,0.42878787878787883
6,1.73,10.72,1900-01-01 14:12:15,14:12:48,4,2,33,1,20,852,2,5.0,14.67,5.666666666666667,1.0,19.07514450867052,0.3145454545454546
8,2.07,12.04,1900-01-01 14:13:18,14:13:51,1,2,33,0,35,853,2,6.0,10.72,6.333333333333333,2.0,15.942028985507248,0.5018181818181817
5,1.29,10.65,1900-01-01 14:13:29,14:14:02,5,2,33,1,20,853,2,8.0,12.04,6.333333333333333,-3.0,25.58139534883721,0.19545454545454546
7,3.6,8.69,1900-01-01 14:14:27,14:15:00,2,2,33,1,20,854,2,5.0,10.65,6.666666666666667,2.0,9.166666666666666,0.7636363636363637
4,7.14,10.84,1900-01-01 14:14:38,14:15:11,3,2,33,2,28,854,2,7.0,8.69,5.333333333333333,-3.0,4.621848739495799,0.8654545454545454
2,3.58,5.04,1900-01-01 14:14:47,14:15:20,4,2,33,1,20,854,2,4.0,10.84,4.333333333333333,-2.0,9.217877094972067,0.21696969696969698
4,2.22,5.57,1900-01-01 14:15:50,14:16:23,1,2,33,1,20,855,2,2.0,5.04,3.3333333333333335,2.0,14.864864864864863,0.2690909090909091
2,9.58,5.9,1900-01-01 14:16:01,14:16:34,5,2,33,2,26,856,2,4.0,5.57,2.6666666666666665,-2.0,3.4446764091858038,0.5806060606060606
5,2.5,15.98,1900-01-01 14:16:59,14:17:32,2,2,33,0,35,856,2,2.0,5.9,3.6666666666666665,3.0,13.2,0.3787878787878788
7,1.89,19.41,1900-01-01 14:17:10,14:17:43,3,2,33,0,35,857,2,5.0,15.98,4.666666666666667,2.0,17.460317460317462,0.4009090909090909
5,1.33,12.45,1900-01-01 14:17:19,14:17:52,4,2,33,1,20,857,2,7.0,19.41,5.666666666666667,-2.0,24.81203007518797,0.2015151515151515
3,6.67,3.65,1900-01-01 14:18:22,14:18:55,1,2,33,2,20,858,2,5.0,12.45,5.0,-2.0,4.94752623688156,0.6063636363636363
5,4.19,6.52,1900-01-01 14:18:33,14:19:06,5,2,33,1,20,858,2,3.0,3.65,4.333333333333333,2.0,7.875894988066825,0.6348484848484849
3,3.54,6.4,1900-01-01 14:19:31,14:20:04,2,2,33,1,20,859,2,5.0,6.52,3.6666666666666665,-2.0,9.322033898305085,0.32181818181818184
1,0.0,3.43,1900-01-01 14:19:42,14:20:15,3,2,33,1,35,859,2,3.0,6.4,3.0,-2.0,33.0,0.030303030303030304
6,1.73,10.85,1900-01-01 14:19:51,14:20:24,4,2,33,1,20,859,2,1.0,3.43,3.3333333333333335,5.0,19.07514450867052,0.3145454545454546
10,3.25,9.94,1900-01-01 14:20:54,14:21:27,1,2,33,0,38,860,2,6.0,10.85,5.666666666666667,4.0,10.153846153846153,0.9848484848484849
2,2.33,6.74,1900-01-01 14:21:05,14:21:38,5,2,33,1,20,861,2,10.0,9.94,6.0,-8.0,14.163090128755364,0.1412121212121212
7,1.35,14.35,1900-01-01 14:22:03,14:22:36,2,2,33,0,35,862,2,2.0,6.74,6.333333333333333,5.0,24.444444444444443,0.2863636363636364
1,0.0,5.34,1900-01-01 14:22:14,14:22:47,3,2,33,1,35,862,2,7.0,14.35,3.3333333333333335,-6.0,33.0,0.030303030303030304
7,2.89,10.23,1900-01-01 14:22:23,14:22:56,4,2,33,1,20,862,2,1.0,5.34,5.0,6.0,11.418685121107266,0.613030303030303
4,3.67,6.86,1900-01-01 14:23:26,14:23:59,1,2,33,1,20,863,2,7.0,10.23,4.0,-3.0,8.991825613079019,0.4448484848484848
6,3.82,10.45,1900-01-01 14:23:37,14:24:10,5,2,33,1,20,863,2,4.0,6.86,5.666666666666667,2.0,8.638743455497382,0.6945454545454546
14,2.23,30.48,1900-01-01 14:24:35,14:25:08,2,2,33,0,35,864,2,6.0,10.45,8.0,8.0,14.798206278026907,0.946060606060606
2,2.33,6.37,1900-01-01 14:24:46,14:25:19,3,2,33,1,35,864,2,14.0,30.48,7.333333333333333,-12.0,14.163090128755364,0.1412121212121212
5,1.79,10.12,1900-01-01 14:24:55,14:25:28,4,2,33,1,20,864,2,2.0,6.37,7.0,3.0,18.435754189944134,0.2712121212121212
3,2.62,6.33,1900-01-01 14:25:58,14:26:31,1,2,33,1,20,865,2,5.0,10.12,3.3333333333333335,-2.0,12.595419847328245,0.2381818181818182
3,11.38,6.99,1900-01-01 14:26:09,14:26:42,5,2,33,2,26,866,2,3.0,6.33,3.6666666666666665,0.0,2.899824253075571,1.0345454545454547
3,4.71,5.93,1900-01-01 14:27:07,14:27:40,2,2,33,1,20,867,2,3.0,6.99,3.0,0.0,7.006369426751593,0.42818181818181816
1,0.0,4.88,1900-01-01 14:27:18,14:27:51,3,2,33,1,35,867,2,3.0,5.93,2.3333333333333335,-2.0,33.0,0.030303030303030304
5,2.98,11.1,1900-01-01 14:27:27,14:28:00,4,2,33,1,20,867,2,1.0,4.88,3.0,4.0,11.073825503355705,0.4515151515151515
3,1.5,4.74,1900-01-01 14:28:30,14:29:03,1,2,33,1,20,868,2,5.0,11.1,3.0,-2.0,22.0,0.13636363636363635
4,1.31,6.37,1900-01-01 14:28:41,14:29:14,5,2,33,1,20,868,2,3.0,4.74,4.0,1.0,25.19083969465649,0.15878787878787878
3,7.17,6.67,1900-01-01 14:29:39,14:30:12,2,2,33,2,21,869,2,4.0,6.37,3.3333333333333335,-1.0,4.602510460251046,0.6518181818181819
3,1.92,8.0,1900-01-01 14:29:50,14:30:23,3,2,33,1,35,869,2,3.0,6.67,3.3333333333333335,0.0,17.1875,0.17454545454545456
8,1.49,15.1,1900-01-01 14:29:59,14:30:32,4,2,33,0,35,869,2,3.0,8.0,4.666666666666667,5.0,22.14765100671141,0.3612121212121212
4,2.28,4.97,1900-01-01 14:31:02,14:31:35,1,2,33,1,20,871,2,8.0,15.1,5.0,-4.0,14.473684210526317,0.27636363636363637
3,12.12,10.86,1900-01-01 14:31:13,14:31:46,5,2,33,2,36,871,2,4.0,4.97,5.0,-1.0,2.722772277227723,1.1018181818181818
7,2.1,15.04,1900-01-01 14:32:11,14:32:44,2,2,33,0,35,872,2,3.0,10.86,4.666666666666667,4.0,15.714285714285714,0.4454545454545455
5,3.65,11.24,1900-01-01 14:32:22,14:32:55,3,2,33,1,20,872,2,7.0,15.04,5.0,-2.0,9.04109589041096,0.553030303030303
5,1.56,10.46,1900-01-01 14:32:31,14:33:04,4,2,33,1,20,872,2,5.0,11.24,5.666666666666667,0.0,21.153846153846153,0.23636363636363636
3,6.75,3.77,1900-01-01 14:33:34,14:34:07,1,2,33,2,21,873,2,5.0,10.46,4.333333333333333,-2.0,4.888888888888889,0.6136363636363635
1,0.0,3.54,1900-01-01 14:33:45,14:34:18,5,2,33,1,20,873,2,3.0,3.77,3.0,-2.0,33.0,0.030303030303030304
4,1.19,7.73,1900-01-01 14:34:43,14:35:16,2,2,33,1,35,874,2,1.0,3.54,2.6666666666666665,3.0,27.73109243697479,0.14424242424242423
2,19.92,5.52,1900-01-01 14:34:54,14:35:27,3,2,33,2,39,874,2,4.0,7.73,2.3333333333333335,-2.0,1.6566265060240963,1.2072727272727273
3,2.08,8.07,1900-01-01 14:35:03,14:35:36,4,2,33,1,20,875,2,2.0,5.52,3.0,1.0,15.865384615384615,0.1890909090909091
5,3.12,6.56,1900-01-01 14:36:06,14:36:39,1,2,33,1,20,876,2,3.0,8.07,3.3333333333333335,2.0,10.576923076923077,0.4727272727272727
1,0.0,2.3,1900-01-01 14:36:17,14:36:50,5,2,33,1,20,876,2,5.0,6.56,3.0,-4.0,33.0,0.030303030303030304
0,0.0,2.53,1900-01-01 14:37:15,14:37:48,2,2,33,1,35,877,2,1.0,2.3,2.0,-1.0,33.0,0.0
4,2.47,12.88,1900-01-01 14:37:26,14:37:59,3,2,33,1,20,877,2,0.0,2.53,1.6666666666666667,4.0,13.360323886639675,0.29939393939393943
7,3.68,15.63,1900-01-01 14:37:35,14:38:08,4,2,33,0,35,877,2,4.0,12.88,3.6666666666666665,3.0,8.967391304347826,0.7806060606060606
2,7.08,9.39,1900-01-01 14:38:38,14:39:11,1,2,33,2,21,878,2,7.0,15.63,4.333333333333333,-5.0,4.661016949152542,0.4290909090909091
6,4.2,9.79,1900-01-01 14:38:49,14:39:22,5,2,33,1,20,878,2,2.0,9.39,5.0,4.0,7.857142857142857,0.7636363636363637
0,0.0,2.35,1900-01-01 14:39:47,14:40:20,2,2,33,1,35,879,2,6.0,9.79,2.6666666666666665,-6.0,33.0,0.0
3,5.33,5.57,1900-01-01 14:39:58,14:40:31,3,2,33,1,20,879,2,0.0,2.35,3.0,3.0,6.191369606003752,0.48454545454545456
2,5.17,6.48,1900-01-01 14:40:07,14:40:40,4,2,33,1,20,880,2,3.0,5.57,1.6666666666666667,-1.0,6.382978723404255,0.31333333333333335
3,4.71,4.56,1900-01-01 14:41:10,14:41:43,1,2,33,1,20,881,2,2.0,6.48,2.6666666666666665,1.0,7.006369426751593,0.42818181818181816
5,6.27,12.23,1900-01-01 14:41:21,14:41:54,5,2,33,1,20,881,2,3.0,4.56,3.3333333333333335,2.0,5.2631578947368425,0.95
8,2.9,20.17,1900-01-01 14:42:19,14:42:52,2,2,33,0,35,882,2,5.0,12.23,5.333333333333333,3.0,11.379310344827587,0.703030303030303
6,4.17,9.94,1900-01-01 14:42:30,14:43:03,3,2,33,1,20,882,2,8.0,20.17,6.333333333333333,-2.0,7.913669064748202,0.7581818181818182
3,10.38,6.75,1900-01-01 14:42:39,14:43:12,4,2,33,2,31,882,2,6.0,9.94,5.666666666666667,-3.0,3.1791907514450863,0.9436363636363637
3,10.33,3.9,1900-01-01 14:43:42,14:44:15,1,2,33,2,21,883,2,3.0,6.75,4.0,0.0,3.1945788964181996,0.9390909090909091
1,0.0,3.95,1900-01-01 14:43:53,14:44:26,5,2,33,1,20,883,2,3.0,3.9,2.3333333333333335,-2.0,33.0,0.030303030303030304
6,2.9,13.66,1900-01-01 14:44:51,14:45:24,2,2,33,0,35,884,2,1.0,3.95,3.3333333333333335,5.0,11.379310344827587,0.5272727272727272
3,4.71,5.46,1900-01-01 14:45:02,14:45:35,3,2,33,1,20,885,2,6.0,13.66,3.3333333333333335,-3.0,7.006369426751593,0.42818181818181816
2,8.08,4.7,1900-01-01 14:45:11,14:45:44,4,2,33,2,17,885,2,3.0,5.46,3.6666666666666665,-1.0,4.084158415841584,0.48969696969696974
4,2.75,5.54,1900-01-01 14:46:14,14:46:47,1,2,33,1,20,886,2,2.0,4.7,3.0,2.0,12.0,0.3333333333333333
2,5.58,4.53,1900-01-01 14:46:25,14:46:58,5,2,33,1,20,886,2,4.0,5.54,2.6666666666666665,-2.0,5.913978494623656,0.3381818181818182
1,0.0,3.81,1900-01-01 14:47:23,14:47:56,2,2,33,1,20,887,2,2.0,4.53,2.3333333333333335,-1.0,33.0,0.030303030303030304
6,5.48,13.98,1900-01-01 14:47:34,14:48:07,3,2,33,1,20,887,2,1.0,3.81,3.0,5.0,6.021897810218977,0.9963636363636365
6,2.6,11.34,1900-01-01 14:47:43,14:48:16,4,2,33,1,20,887,2,6.0,13.98,4.333333333333333,0.0,12.692307692307692,0.4727272727272728
5,1.83,8.1,1900-01-01 14:48:46,14:49:19,1,2,33,1,20,888,2,6.0,11.34,5.666666666666667,-1.0,18.0327868852459,0.2772727272727273
1,0.0,5.82,1900-01-01 14:48:57,14:49:30,5,2,33,1,20,888,2,5.0,8.1,4.0,-4.0,33.0,0.030303030303030304
7,2.53,15.8,1900-01-01 14:49:55,14:50:28,2,2,33,0,35,889,2,1.0,5.82,4.333333333333333,6.0,13.043478260869566,0.5366666666666666
1,0.0,4.85,1900-01-01 14:50:06,14:50:39,3,2,33,1,20,890,2,7.0,15.8,3.0,-6.0,33.0,0.030303030303030304
1,0.0,2.35,1900-01-01 14:50:15,14:50:48,4,2,33,1,20,890,2,1.0,4.85,3.0,0.0,33.0,0.030303030303030304
2,3.42,4.92,1900-01-01 14:51:18,14:51:51,1,2,33,1,20,891,2,1.0,2.35,1.3333333333333333,1.0,9.649122807017545,0.20727272727272725
